Date,Year,Month,Day,Water_Year,Climate_class,DOY,Season,Outlet_water_temperature
9/19/03,2003,9,19,2003,Average,262,Autumn,15.3
9/20/03,2003,9,20,2003,Average,263,Autumn,15.2
9/21/03,2003,9,21,2003,Average,264,Autumn,15.3
9/22/03,2003,9,22,2003,Average,265,Autumn,15.2
9/23/03,2003,9,23,2003,Average,266,Autumn,14.9
9/24/03,2003,9,24,2003,Average,267,Autumn,14.8
9/25/03,2003,9,25,2003,Average,268,Autumn,14.8
9/26/03,2003,9,26,2003,Average,269,Autumn,14.6
9/27/03,2003,9,27,2003,Average,270,Autumn,14.6
9/28/03,2003,9,28,2003,Average,271,Autumn,14.4
9/29/03,2003,9,29,2003,Average,272,Autumn,14
9/30/03,2003,9,30,2003,Average,273,Autumn,13.4
10/1/03,2003,10,1,2004,Dry,274,Autumn,12.5
10/2/03,2003,10,2,2004,Dry,275,Autumn,12.6
10/3/03,2003,10,3,2004,Dry,276,Autumn,12.5
10/4/03,2003,10,4,2004,Dry,277,Autumn,12.7
10/5/03,2003,10,5,2004,Dry,278,Autumn,12.9
10/6/03,2003,10,6,2004,Dry,279,Autumn,13
10/7/03,2003,10,7,2004,Dry,280,Autumn,12.9
10/8/03,2003,10,8,2004,Dry,281,Autumn,12.8
10/9/03,2003,10,9,2004,Dry,282,Autumn,12.7
10/10/03,2003,10,10,2004,Dry,283,Autumn,11.8
10/11/03,2003,10,11,2004,Dry,284,Autumn,11.4
10/12/03,2003,10,12,2004,Dry,285,Autumn,11.5
10/13/03,2003,10,13,2004,Dry,286,Autumn,11.2
10/14/03,2003,10,14,2004,Dry,287,Autumn,10.3
10/15/03,2003,10,15,2004,Dry,288,Autumn,9.6
10/16/03,2003,10,16,2004,Dry,289,Autumn,9.5
10/17/03,2003,10,17,2004,Dry,290,Autumn,10.1
10/18/03,2003,10,18,2004,Dry,291,Autumn,9.7
10/19/03,2003,10,19,2004,Dry,292,Autumn,9.6
10/20/03,2003,10,20,2004,Dry,293,Autumn,9.7
10/21/03,2003,10,21,2004,Dry,294,Autumn,10
10/22/03,2003,10,22,2004,Dry,295,Autumn,9.9
10/23/03,2003,10,23,2004,Dry,296,Autumn,9.7
10/24/03,2003,10,24,2004,Dry,297,Autumn,9.1
10/25/03,2003,10,25,2004,Dry,298,Autumn,9.1
10/26/03,2003,10,26,2004,Dry,299,Autumn,9
10/27/03,2003,10,27,2004,Dry,300,Autumn,8.6
10/28/03,2003,10,28,2004,Dry,301,Autumn,8.7
10/29/03,2003,10,29,2004,Dry,302,Autumn,8.1
10/30/03,2003,10,30,2004,Dry,303,Autumn,5.6
10/31/03,2003,10,31,2004,Dry,304,Autumn,4.4
11/1/03,2003,11,1,2004,Dry,305,Autumn,4
11/2/03,2003,11,2,2004,Dry,306,Autumn,4.3
11/3/03,2003,11,3,2004,Dry,307,Autumn,4.2
11/4/03,2003,11,4,2004,Dry,308,Autumn,4.2
11/5/03,2003,11,5,2004,Dry,309,Autumn,4.2
11/6/03,2003,11,6,2004,Dry,310,Autumn,4.2
11/7/03,2003,11,7,2004,Dry,311,Autumn,4.1
11/8/03,2003,11,8,2004,Dry,312,Autumn,4
11/9/03,2003,11,9,2004,Dry,313,Autumn,3.1
11/10/03,2003,11,10,2004,Dry,314,Autumn,3.5
11/11/03,2003,11,11,2004,Dry,315,Autumn,3.5
11/12/03,2003,11,12,2004,Dry,316,Autumn,2.8
11/13/03,2003,11,13,2004,Dry,317,Autumn,3.4
11/14/03,2003,11,14,2004,Dry,318,Autumn,3.6
11/15/03,2003,11,15,2004,Dry,319,Autumn,3.7
11/16/03,2003,11,16,2004,Dry,320,Autumn,3.8
11/17/03,2003,11,17,2004,Dry,321,Autumn,3.9
11/18/03,2003,11,18,2004,Dry,322,Autumn,3.9
11/19/03,2003,11,19,2004,Dry,323,Autumn,3.9
11/20/03,2003,11,20,2004,Dry,324,Autumn,3.9
11/21/03,2003,11,21,2004,Dry,325,Autumn,3.7
11/22/03,2003,11,22,2004,Dry,326,Autumn,3.3
11/23/03,2003,11,23,2004,Dry,327,Autumn,3.4
11/24/03,2003,11,24,2004,Dry,328,Autumn,3.5
11/25/03,2003,11,25,2004,Dry,329,Autumn,3.4
11/26/03,2003,11,26,2004,Dry,330,Autumn,3.1
11/27/03,2003,11,27,2004,Dry,331,Autumn,3.2
11/28/03,2003,11,28,2004,Dry,332,Autumn,3.4
11/29/03,2003,11,29,2004,Dry,333,Autumn,3.2
11/30/03,2003,11,30,2004,Dry,334,Autumn,3.3
12/1/03,2003,12,1,2004,Dry,335,Winter,3.4
12/2/03,2003,12,2,2004,Dry,336,Winter,3.3
12/3/03,2003,12,3,2004,Dry,337,Winter,3
12/4/03,2003,12,4,2004,Dry,338,Winter,3.3
12/5/03,2003,12,5,2004,Dry,339,Winter,3
12/6/03,2003,12,6,2004,Dry,340,Winter,3.7
12/7/03,2003,12,7,2004,Dry,341,Winter,3.4
12/8/03,2003,12,8,2004,Dry,342,Winter,2.7
12/9/03,2003,12,9,2004,Dry,343,Winter,2.1
12/10/03,2003,12,10,2004,Dry,344,Winter,1.7
12/11/03,2003,12,11,2004,Dry,345,Winter,1.5
12/12/03,2003,12,12,2004,Dry,346,Winter,1.4
12/13/03,2003,12,13,2004,Dry,347,Winter,1.3
12/14/03,2003,12,14,2004,Dry,348,Winter,1
12/15/03,2003,12,15,2004,Dry,349,Winter,1.1
12/16/03,2003,12,16,2004,Dry,350,Winter,1
12/17/03,2003,12,17,2004,Dry,351,Winter,0.9
12/18/03,2003,12,18,2004,Dry,352,Winter,0.9
12/19/03,2003,12,19,2004,Dry,353,Winter,0.9
12/20/03,2003,12,20,2004,Dry,354,Winter,0.8
12/21/03,2003,12,21,2004,Dry,355,Winter,0.9
12/22/03,2003,12,22,2004,Dry,356,Winter,0.8
12/23/03,2003,12,23,2004,Dry,357,Winter,0.7
12/24/03,2003,12,24,2004,Dry,358,Winter,1.3
12/25/03,2003,12,25,2004,Dry,359,Winter,2.4
12/26/03,2003,12,26,2004,Dry,360,Winter,1.7
12/27/03,2003,12,27,2004,Dry,361,Winter,0.8
12/28/03,2003,12,28,2004,Dry,362,Winter,0.6
12/29/03,2003,12,29,2004,Dry,363,Winter,0.5
12/30/03,2003,12,30,2004,Dry,364,Winter,0.7
12/31/03,2003,12,31,2004,Dry,365,Winter,0.5
1/1/04,2004,1,1,2004,Dry,1,Winter,0.7
1/2/04,2004,1,2,2004,Dry,2,Winter,1.1
1/3/04,2004,1,3,2004,Dry,3,Winter,0.5
1/4/04,2004,1,4,2004,Dry,4,Winter,0.4
1/5/04,2004,1,5,2004,Dry,5,Winter,0.4
1/6/04,2004,1,6,2004,Dry,6,Winter,0.4
1/7/04,2004,1,7,2004,Dry,7,Winter,0.3
1/8/04,2004,1,8,2004,Dry,8,Winter,0.3
1/9/04,2004,1,9,2004,Dry,9,Winter,0.2
1/10/04,2004,1,10,2004,Dry,10,Winter,0.3
1/11/04,2004,1,11,2004,Dry,11,Winter,0.3
1/12/04,2004,1,12,2004,Dry,12,Winter,0.3
1/13/04,2004,1,13,2004,Dry,13,Winter,0.3
1/14/04,2004,1,14,2004,Dry,14,Winter,0.3
1/15/04,2004,1,15,2004,Dry,15,Winter,0.3
1/16/04,2004,1,16,2004,Dry,16,Winter,0.3
1/17/04,2004,1,17,2004,Dry,17,Winter,0.3
1/18/04,2004,1,18,2004,Dry,18,Winter,0.3
1/19/04,2004,1,19,2004,Dry,19,Winter,0.3
1/20/04,2004,1,20,2004,Dry,20,Winter,0.3
1/21/04,2004,1,21,2004,Dry,21,Winter,0.3
1/22/04,2004,1,22,2004,Dry,22,Winter,0.3
1/23/04,2004,1,23,2004,Dry,23,Winter,0.3
1/24/04,2004,1,24,2004,Dry,24,Winter,0.3
1/25/04,2004,1,25,2004,Dry,25,Winter,0.3
1/26/04,2004,1,26,2004,Dry,26,Winter,0.3
1/27/04,2004,1,27,2004,Dry,27,Winter,0.2
1/28/04,2004,1,28,2004,Dry,28,Winter,0.2
1/29/04,2004,1,29,2004,Dry,29,Winter,0.2
1/30/04,2004,1,30,2004,Dry,30,Winter,0.3
1/31/04,2004,1,31,2004,Dry,31,Winter,0.2
2/1/04,2004,2,1,2004,Dry,32,Winter,0.2
2/2/04,2004,2,2,2004,Dry,33,Winter,0.2
2/3/04,2004,2,3,2004,Dry,34,Winter,0.3
2/4/04,2004,2,4,2004,Dry,35,Winter,0.2
2/5/04,2004,2,5,2004,Dry,36,Winter,0.2
2/6/04,2004,2,6,2004,Dry,37,Winter,0.2
2/7/04,2004,2,7,2004,Dry,38,Winter,0.2
2/8/04,2004,2,8,2004,Dry,39,Winter,0.2
2/9/04,2004,2,9,2004,Dry,40,Winter,0.2
2/10/04,2004,2,10,2004,Dry,41,Winter,0.2
2/11/04,2004,2,11,2004,Dry,42,Winter,0.2
2/12/04,2004,2,12,2004,Dry,43,Winter,0.2
2/13/04,2004,2,13,2004,Dry,44,Winter,0.2
2/14/04,2004,2,14,2004,Dry,45,Winter,0.2
2/15/04,2004,2,15,2004,Dry,46,Winter,0.2
2/16/04,2004,2,16,2004,Dry,47,Winter,0.2
2/17/04,2004,2,17,2004,Dry,48,Winter,0.2
2/18/04,2004,2,18,2004,Dry,49,Winter,0.2
2/19/04,2004,2,19,2004,Dry,50,Winter,0.2
2/20/04,2004,2,20,2004,Dry,51,Winter,0.2
2/21/04,2004,2,21,2004,Dry,52,Winter,0.2
2/22/04,2004,2,22,2004,Dry,53,Winter,0.2
2/23/04,2004,2,23,2004,Dry,54,Winter,0.2
2/24/04,2004,2,24,2004,Dry,55,Winter,0.2
2/25/04,2004,2,25,2004,Dry,56,Winter,0.2
2/26/04,2004,2,26,2004,Dry,57,Winter,0.6
2/27/04,2004,2,27,2004,Dry,58,Winter,0.2
2/28/04,2004,2,28,2004,Dry,59,Winter,0.2
2/29/04,2004,2,29,2004,Dry,60,Winter,0.2
3/1/04,2004,3,1,2004,Dry,61,Spring,0.1
3/2/04,2004,3,2,2004,Dry,62,Spring,0.1
3/3/04,2004,3,3,2004,Dry,63,Spring,0.1
3/4/04,2004,3,4,2004,Dry,64,Spring,0.2
3/5/04,2004,3,5,2004,Dry,65,Spring,0.2
3/6/04,2004,3,6,2004,Dry,66,Spring,0.2
3/7/04,2004,3,7,2004,Dry,67,Spring,0.1
3/8/04,2004,3,8,2004,Dry,68,Spring,0.2
3/9/04,2004,3,9,2004,Dry,69,Spring,0.3
3/10/04,2004,3,10,2004,Dry,70,Spring,0.2
3/11/04,2004,3,11,2004,Dry,71,Spring,0.2
3/12/04,2004,3,12,2004,Dry,72,Spring,0.2
3/13/04,2004,3,13,2004,Dry,73,Spring,0.2
3/14/04,2004,3,14,2004,Dry,74,Spring,0.2
3/15/04,2004,3,15,2004,Dry,75,Spring,0.2
3/16/04,2004,3,16,2004,Dry,76,Spring,0.2
3/17/04,2004,3,17,2004,Dry,77,Spring,0.2
3/18/04,2004,3,18,2004,Dry,78,Spring,0.2
3/19/04,2004,3,19,2004,Dry,79,Spring,0.2
3/20/04,2004,3,20,2004,Dry,80,Spring,0.2
3/21/04,2004,3,21,2004,Dry,81,Spring,0.2
3/22/04,2004,3,22,2004,Dry,82,Spring,0.2
3/23/04,2004,3,23,2004,Dry,83,Spring,0.3
3/24/04,2004,3,24,2004,Dry,84,Spring,0.3
3/25/04,2004,3,25,2004,Dry,85,Spring,0.3
3/26/04,2004,3,26,2004,Dry,86,Spring,0.3
3/27/04,2004,3,27,2004,Dry,87,Spring,0.3
3/28/04,2004,3,28,2004,Dry,88,Spring,0.3
3/29/04,2004,3,29,2004,Dry,89,Spring,0.3
3/30/04,2004,3,30,2004,Dry,90,Spring,0.3
3/31/04,2004,3,31,2004,Dry,91,Spring,0.3
4/1/04,2004,4,1,2004,Dry,92,Spring,0.2
4/2/04,2004,4,2,2004,Dry,93,Spring,0.3
4/3/04,2004,4,3,2004,Dry,94,Spring,0.2
4/4/04,2004,4,4,2004,Dry,95,Spring,0.3
4/5/04,2004,4,5,2004,Dry,96,Spring,0.3
4/6/04,2004,4,6,2004,Dry,97,Spring,0.3
4/7/04,2004,4,7,2004,Dry,98,Spring,0.3
4/8/04,2004,4,8,2004,Dry,99,Spring,0.3
4/9/04,2004,4,9,2004,Dry,100,Spring,0.3
4/10/04,2004,4,10,2004,Dry,101,Spring,0.3
4/11/04,2004,4,11,2004,Dry,102,Spring,0.3
4/12/04,2004,4,12,2004,Dry,103,Spring,0.4
4/13/04,2004,4,13,2004,Dry,104,Spring,0.4
4/14/04,2004,4,14,2004,Dry,105,Spring,1
4/15/04,2004,4,15,2004,Dry,106,Spring,1.6
4/16/04,2004,4,16,2004,Dry,107,Spring,1.3
4/17/04,2004,4,17,2004,Dry,108,Spring,0.2
4/18/04,2004,4,18,2004,Dry,109,Spring,0.1
4/19/04,2004,4,19,2004,Dry,110,Spring,1
4/20/04,2004,4,20,2004,Dry,111,Spring,2.4
4/21/04,2004,4,21,2004,Dry,112,Spring,2.8
4/22/04,2004,4,22,2004,Dry,113,Spring,1.8
4/23/04,2004,4,23,2004,Dry,114,Spring,2.3
4/24/04,2004,4,24,2004,Dry,115,Spring,3
4/25/04,2004,4,25,2004,Dry,116,Spring,2.9
4/26/04,2004,4,26,2004,Dry,117,Spring,3
4/27/04,2004,4,27,2004,Dry,118,Spring,3
4/28/04,2004,4,28,2004,Dry,119,Spring,2.9
4/29/04,2004,4,29,2004,Dry,120,Spring,2.5
4/30/04,2004,4,30,2004,Dry,121,Spring,3.1
5/1/04,2004,5,1,2004,Dry,122,Spring,3.5
5/2/04,2004,5,2,2004,Dry,123,Spring,3.8
5/3/04,2004,5,3,2004,Dry,124,Spring,1.7
5/4/04,2004,5,4,2004,Dry,125,Spring,1.4
5/5/04,2004,5,5,2004,Dry,126,Spring,1.5
5/6/04,2004,5,6,2004,Dry,127,Spring,1.6
5/7/04,2004,5,7,2004,Dry,128,Spring,1.8
5/8/04,2004,5,8,2004,Dry,129,Spring,1.8
5/9/04,2004,5,9,2004,Dry,130,Spring,2
5/10/04,2004,5,10,2004,Dry,131,Spring,1.9
5/11/04,2004,5,11,2004,Dry,132,Spring,2.1
5/12/04,2004,5,12,2004,Dry,133,Spring,2.4
5/13/04,2004,5,13,2004,Dry,134,Spring,2.8
5/14/04,2004,5,14,2004,Dry,135,Spring,3.4
5/15/04,2004,5,15,2004,Dry,136,Spring,3.7
5/16/04,2004,5,16,2004,Dry,137,Spring,4.1
5/17/04,2004,5,17,2004,Dry,138,Spring,4.2
5/18/04,2004,5,18,2004,Dry,139,Spring,4.5
5/19/04,2004,5,19,2004,Dry,140,Spring,4.5
5/20/04,2004,5,20,2004,Dry,141,Spring,4.8
5/21/04,2004,5,21,2004,Dry,142,Spring,4.8
5/22/04,2004,5,22,2004,Dry,143,Spring,5.2
5/23/04,2004,5,23,2004,Dry,144,Spring,5.9
5/24/04,2004,5,24,2004,Dry,145,Spring,6.1
5/25/04,2004,5,25,2004,Dry,146,Spring,6.2
5/26/04,2004,5,26,2004,Dry,147,Spring,6.3
5/27/04,2004,5,27,2004,Dry,148,Spring,6.9
5/28/04,2004,5,28,2004,Dry,149,Spring,6.5
5/29/04,2004,5,29,2004,Dry,150,Spring,6.8
5/30/04,2004,5,30,2004,Dry,151,Spring,7.6
5/31/04,2004,5,31,2004,Dry,152,Spring,7.9
6/1/04,2004,6,1,2004,Dry,153,Summer,8.1
6/2/04,2004,6,2,2004,Dry,154,Summer,8.5
6/3/04,2004,6,3,2004,Dry,155,Summer,8.9
6/4/04,2004,6,4,2004,Dry,156,Summer,9.1
6/5/04,2004,6,5,2004,Dry,157,Summer,9.5
6/6/04,2004,6,6,2004,Dry,158,Summer,9.7
6/7/04,2004,6,7,2004,Dry,159,Summer,10
6/8/04,2004,6,8,2004,Dry,160,Summer,9.9
6/9/04,2004,6,9,2004,Dry,161,Summer,9
6/10/04,2004,6,10,2004,Dry,162,Summer,9.1
6/11/04,2004,6,11,2004,Dry,163,Summer,9.7
6/12/04,2004,6,12,2004,Dry,164,Summer,10.2
6/13/04,2004,6,13,2004,Dry,165,Summer,11.2
6/14/04,2004,6,14,2004,Dry,166,Summer,11.3
6/15/04,2004,6,15,2004,Dry,167,Summer,11.1
6/16/04,2004,6,16,2004,Dry,168,Summer,11.5
6/17/04,2004,6,17,2004,Dry,169,Summer,12
6/18/04,2004,6,18,2004,Dry,170,Summer,12.5
6/19/04,2004,6,19,2004,Dry,171,Summer,12.5
6/20/04,2004,6,20,2004,Dry,172,Summer,13
6/21/04,2004,6,21,2004,Dry,173,Summer,13.6
6/22/04,2004,6,22,2004,Dry,174,Summer,13.3
6/23/04,2004,6,23,2004,Dry,175,Summer,13.2
6/24/04,2004,6,24,2004,Dry,176,Summer,13.8
6/25/04,2004,6,25,2004,Dry,177,Summer,14.3
6/26/04,2004,6,26,2004,Dry,178,Summer,14.5
6/27/04,2004,6,27,2004,Dry,179,Summer,14.6
6/28/04,2004,6,28,2004,Dry,180,Summer,14.6
6/29/04,2004,6,29,2004,Dry,181,Summer,14.6
6/30/04,2004,6,30,2004,Dry,182,Summer,14.4
7/1/04,2004,7,1,2004,Dry,183,Summer,14.1
7/2/04,2004,7,2,2004,Dry,184,Summer,13.7
7/3/04,2004,7,3,2004,Dry,185,Summer,13.2
7/4/04,2004,7,4,2004,Dry,186,Summer,13.7
7/5/04,2004,7,5,2004,Dry,187,Summer,14.9
7/6/04,2004,7,6,2004,Dry,188,Summer,15.8
7/7/04,2004,7,7,2004,Dry,189,Summer,16.2
7/8/04,2004,7,8,2004,Dry,190,Summer,16
7/9/04,2004,7,9,2004,Dry,191,Summer,16.1
7/10/04,2004,7,10,2004,Dry,192,Summer,15.9
7/11/04,2004,7,11,2004,Dry,193,Summer,15.8
7/12/04,2004,7,12,2004,Dry,194,Summer,16
7/13/04,2004,7,13,2004,Dry,195,Summer,16.3
7/14/04,2004,7,14,2004,Dry,196,Summer,16.7
7/15/04,2004,7,15,2004,Dry,197,Summer,16.9
7/16/04,2004,7,16,2004,Dry,198,Summer,17.1
7/17/04,2004,7,17,2004,Dry,199,Summer,17.7
7/18/04,2004,7,18,2004,Dry,200,Summer,18
7/19/04,2004,7,19,2004,Dry,201,Summer,18.3
7/20/04,2004,7,20,2004,Dry,202,Summer,18.5
7/21/04,2004,7,21,2004,Dry,203,Summer,18.7
7/22/04,2004,7,22,2004,Dry,204,Summer,19
7/23/04,2004,7,23,2004,Dry,205,Summer,19.3
7/24/04,2004,7,24,2004,Dry,206,Summer,19.4
7/25/04,2004,7,25,2004,Dry,207,Summer,19.2
7/26/04,2004,7,26,2004,Dry,208,Summer,19
7/27/04,2004,7,27,2004,Dry,209,Summer,19.1
7/28/04,2004,7,28,2004,Dry,210,Summer,19.4
7/29/04,2004,7,29,2004,Dry,211,Summer,19.4
7/30/04,2004,7,30,2004,Dry,212,Summer,19.3
7/31/04,2004,7,31,2004,Dry,213,Summer,19.2
8/1/04,2004,8,1,2004,Dry,214,Summer,18.8
8/2/04,2004,8,2,2004,Dry,215,Summer,18.8
8/3/04,2004,8,3,2004,Dry,216,Summer,18.8
8/4/04,2004,8,4,2004,Dry,217,Summer,18.7
8/5/04,2004,8,5,2004,Dry,218,Summer,18.5
8/6/04,2004,8,6,2004,Dry,219,Summer,18.3
8/7/04,2004,8,7,2004,Dry,220,Summer,18.6
8/8/04,2004,8,8,2004,Dry,221,Summer,18.9
8/9/04,2004,8,9,2004,Dry,222,Summer,18.8
8/10/04,2004,8,10,2004,Dry,223,Summer,18.7
8/11/04,2004,8,11,2004,Dry,224,Summer,19
8/12/04,2004,8,12,2004,Dry,225,Summer,19.4
8/13/04,2004,8,13,2004,Dry,226,Summer,19.4
8/14/04,2004,8,14,2004,Dry,227,Summer,18.9
8/15/04,2004,8,15,2004,Dry,228,Summer,19.1
8/16/04,2004,8,16,2004,Dry,229,Summer,18.6
8/17/04,2004,8,17,2004,Dry,230,Summer,19.2
8/18/04,2004,8,18,2004,Dry,231,Summer,19.2
8/19/04,2004,8,19,2004,Dry,232,Summer,19.2
8/20/04,2004,8,20,2004,Dry,233,Summer,19.3
8/21/04,2004,8,21,2004,Dry,234,Summer,18.7
8/22/04,2004,8,22,2004,Dry,235,Summer,18.5
8/23/04,2004,8,23,2004,Dry,236,Summer,17.7
8/24/04,2004,8,24,2004,Dry,237,Summer,17.7
8/25/04,2004,8,25,2004,Dry,238,Summer,18.1
8/26/04,2004,8,26,2004,Dry,239,Summer,18.2
8/27/04,2004,8,27,2004,Dry,240,Summer,18
8/28/04,2004,8,28,2004,Dry,241,Summer,18.1
8/29/04,2004,8,29,2004,Dry,242,Summer,18
8/30/04,2004,8,30,2004,Dry,243,Summer,18.2
8/31/04,2004,8,31,2004,Dry,244,Summer,18.3
9/1/04,2004,9,1,2004,Dry,245,Autumn,18.1
9/2/04,2004,9,2,2004,Dry,246,Autumn,17.2
9/3/04,2004,9,3,2004,Dry,247,Autumn,14.1
9/4/04,2004,9,4,2004,Dry,248,Autumn,13.8
9/5/04,2004,9,5,2004,Dry,249,Autumn,15.2
9/6/04,2004,9,6,2004,Dry,250,Autumn,15.6
9/7/04,2004,9,7,2004,Dry,251,Autumn,15.9
9/8/04,2004,9,8,2004,Dry,252,Autumn,16.1
9/9/04,2004,9,9,2004,Dry,253,Autumn,15.9
9/10/04,2004,9,10,2004,Dry,254,Autumn,15.8
9/11/04,2004,9,11,2004,Dry,255,Autumn,16.1
9/12/04,2004,9,12,2004,Dry,256,Autumn,16
9/13/04,2004,9,13,2004,Dry,257,Autumn,15.4
9/14/04,2004,9,14,2004,Dry,258,Autumn,15.3
9/15/04,2004,9,15,2004,Dry,259,Autumn,15.1
9/16/04,2004,9,16,2004,Dry,260,Autumn,14.6
9/17/04,2004,9,17,2004,Dry,261,Autumn,13.1
9/18/04,2004,9,18,2004,Dry,262,Autumn,9.1
9/19/04,2004,9,19,2004,Dry,263,Autumn,2.7
9/20/04,2004,9,20,2004,Dry,264,Autumn,2.2
9/21/04,2004,9,21,2004,Dry,265,Autumn,4.7
9/22/04,2004,9,22,2004,Dry,266,Autumn,7.6
9/23/04,2004,9,23,2004,Dry,267,Autumn,9.1
9/24/04,2004,9,24,2004,Dry,268,Autumn,10.5
9/25/04,2004,9,25,2004,Dry,269,Autumn,11.3
9/26/04,2004,9,26,2004,Dry,270,Autumn,11.5
9/27/04,2004,9,27,2004,Dry,271,Autumn,10.8
9/28/04,2004,9,28,2004,Dry,272,Autumn,9
9/29/04,2004,9,29,2004,Dry,273,Autumn,8.7
9/30/04,2004,9,30,2004,Dry,274,Autumn,8.1
10/1/04,2004,10,1,2005,Wet,275,Autumn,7.4
10/2/04,2004,10,2,2005,Wet,276,Autumn,7.9
10/3/04,2004,10,3,2005,Wet,277,Autumn,8.4
10/4/04,2004,10,4,2005,Wet,278,Autumn,9
10/5/04,2004,10,5,2005,Wet,279,Autumn,8.8
10/6/04,2004,10,6,2005,Wet,280,Autumn,9.4
10/7/04,2004,10,7,2005,Wet,281,Autumn,10.1
10/8/04,2004,10,8,2005,Wet,282,Autumn,9.8
10/9/04,2004,10,9,2005,Wet,283,Autumn,7.9
10/10/04,2004,10,10,2005,Wet,284,Autumn,7.9
10/11/04,2004,10,11,2005,Wet,285,Autumn,4.4
10/12/04,2004,10,12,2005,Wet,286,Autumn,6.8
10/13/04,2004,10,13,2005,Wet,287,Autumn,9.1
10/14/04,2004,10,14,2005,Wet,288,Autumn,9.2
10/15/04,2004,10,15,2005,Wet,289,Autumn,10
10/16/04,2004,10,16,2005,Wet,290,Autumn,8
10/17/04,2004,10,17,2005,Wet,291,Autumn,2.1
10/18/04,2004,10,18,2005,Wet,292,Autumn,1.6
10/19/04,2004,10,19,2005,Wet,293,Autumn,2.2
10/20/04,2004,10,20,2005,Wet,294,Autumn,5.7
10/21/04,2004,10,21,2005,Wet,295,Autumn,6.2
10/22/04,2004,10,22,2005,Wet,296,Autumn,6.5
10/23/04,2004,10,23,2005,Wet,297,Autumn,6.3
10/24/04,2004,10,24,2005,Wet,298,Autumn,6.1
10/25/04,2004,10,25,2005,Wet,299,Autumn,5.9
10/26/04,2004,10,26,2005,Wet,300,Autumn,4.7
10/27/04,2004,10,27,2005,Wet,301,Autumn,4.3
10/28/04,2004,10,28,2005,Wet,302,Autumn,4
10/29/04,2004,10,29,2005,Wet,303,Autumn,3.9
10/30/04,2004,10,30,2005,Wet,304,Autumn,3.8
10/31/04,2004,10,31,2005,Wet,305,Autumn,3.6
11/1/04,2004,11,1,2005,Wet,306,Autumn,3.3
11/2/04,2004,11,2,2005,Wet,307,Autumn,3.3
11/3/04,2004,11,3,2005,Wet,308,Autumn,3.3
11/4/04,2004,11,4,2005,Wet,309,Autumn,3.3
11/5/04,2004,11,5,2005,Wet,310,Autumn,3.2
11/6/04,2004,11,6,2005,Wet,311,Autumn,2.9
11/7/04,2004,11,7,2005,Wet,312,Autumn,2.5
11/8/04,2004,11,8,2005,Wet,313,Autumn,2.5
11/9/04,2004,11,9,2005,Wet,314,Autumn,2.6
11/10/04,2004,11,10,2005,Wet,315,Autumn,2.7
11/11/04,2004,11,11,2005,Wet,316,Autumn,2.6
11/12/04,2004,11,12,2005,Wet,317,Autumn,2.5
11/13/04,2004,11,13,2005,Wet,318,Autumn,2.6
11/14/04,2004,11,14,2005,Wet,319,Autumn,2.7
11/15/04,2004,11,15,2005,Wet,320,Autumn,2.9
11/16/04,2004,11,16,2005,Wet,321,Autumn,3
11/17/04,2004,11,17,2005,Wet,322,Autumn,3.3
11/18/04,2004,11,18,2005,Wet,323,Autumn,3.7
11/19/04,2004,11,19,2005,Wet,324,Autumn,4
11/20/04,2004,11,20,2005,Wet,325,Autumn,3.9
11/21/04,2004,11,21,2005,Wet,326,Autumn,3.5
11/22/04,2004,11,22,2005,Wet,327,Autumn,3.7
11/23/04,2004,11,23,2005,Wet,328,Autumn,3.7
11/24/04,2004,11,24,2005,Wet,329,Autumn,3.7
11/25/04,2004,11,25,2005,Wet,330,Autumn,3.8
11/26/04,2004,11,26,2005,Wet,331,Autumn,3.7
11/27/04,2004,11,27,2005,Wet,332,Autumn,3.3
11/28/04,2004,11,28,2005,Wet,333,Autumn,3.2
11/29/04,2004,11,29,2005,Wet,334,Autumn,2.6
11/30/04,2004,11,30,2005,Wet,335,Autumn,2.1
12/1/04,2004,12,1,2005,Wet,336,Winter,1.8
12/2/04,2004,12,2,2005,Wet,337,Winter,1.7
12/3/04,2004,12,3,2005,Wet,338,Winter,1.5
12/4/04,2004,12,4,2005,Wet,339,Winter,1.5
12/5/04,2004,12,5,2005,Wet,340,Winter,1.5
12/6/04,2004,12,6,2005,Wet,341,Winter,1.5
12/7/04,2004,12,7,2005,Wet,342,Winter,1.6
12/8/04,2004,12,8,2005,Wet,343,Winter,1.5
12/9/04,2004,12,9,2005,Wet,344,Winter,1.2
12/10/04,2004,12,10,2005,Wet,345,Winter,1
12/11/04,2004,12,11,2005,Wet,346,Winter,1
12/12/04,2004,12,12,2005,Wet,347,Winter,0.9
12/13/04,2004,12,13,2005,Wet,348,Winter,0.8
12/14/04,2004,12,14,2005,Wet,349,Winter,0.8
12/15/04,2004,12,15,2005,Wet,350,Winter,0.8
12/16/04,2004,12,16,2005,Wet,351,Winter,0.8
12/17/04,2004,12,17,2005,Wet,352,Winter,0.8
12/18/04,2004,12,18,2005,Wet,353,Winter,0.8
12/19/04,2004,12,19,2005,Wet,354,Winter,0.8
12/20/04,2004,12,20,2005,Wet,355,Winter,0.9
12/21/04,2004,12,21,2005,Wet,356,Winter,0.8
12/22/04,2004,12,22,2005,Wet,357,Winter,0.9
12/23/04,2004,12,23,2005,Wet,358,Winter,0.8
